id,task_id,family,split,category,policy,seed,status,solved,public_passed,public_total,heldout_passed,heldout_total,cost_usd,tokens,elapsed_s,tool_calls,steps,attempts,regressions_introduced,unnecessary_edits,escalations,learned_decisions,fallback_decisions,success_after_repair,stop_reason,failure_labels
20fec004ef85472a974c4ea5d7559871,search-label-semantics,search,test,feature,escalate_on_failure,43,completed,True,2,2,4,4,0.000104,1748,4.667137,3,1,1,0,0,0,0,0,False,visible_tests_pass,
f1b45a00a9f5417abd5e8cb1825d16eb,search-label-semantics,search,test,feature,cheap_only,43,completed,True,2,2,4,4,0.000104,1752,4.601348,3,1,1,0,0,0,0,0,False,visible_tests_pass,
d02e2f8db45243fba704b21b5d9a3d09,search-label-semantics,search,test,feature,strong_only,43,completed,True,2,2,4,4,0.000121,1736,13.919518,3,1,1,0,0,0,0,0,False,visible_tests_pass,
cbbd7da1e068467bbb4841ad45e228a7,search-label-semantics,search,test,feature,adaptive,43,completed,True,2,2,4,4,0.000119,1726,11.410525,3,1,1,0,0,0,1,0,False,visible_tests_pass,
bea5166aaac74dc68bcbcf1399953b1e,search-ranked-pagination,search,test,failing_tests,static_router,43,completed,True,2,2,4,4,0.00017,3250,7.180868,4,2,2,0,0,0,0,0,True,visible_tests_pass,
563ec87f22db4760a79da044745573c5,search-ranked-pagination,search,test,failing_tests,strong_only,43,completed,True,2,2,4,4,0.000142,1878,16.179116,3,1,1,0,0,0,0,0,False,visible_tests_pass,
dade5accfc524ca785ac2eb9a95d9c5f,search-ranked-pagination,search,test,failing_tests,cheap_only,43,completed,True,2,2,4,4,0.000169,3240,6.507749,4,2,2,0,0,0,0,0,True,visible_tests_pass,
404a1526291c436d9cd5acbeac7a1928,search-ranked-pagination,search,test,failing_tests,adaptive,43,completed,True,2,2,4,4,0.000223,3438,26.414854,4,2,2,0,0,0,2,0,True,visible_tests_pass,
2e6423fc0a444c4e9b9d97fffccf3900,search-ranked-pagination,search,test,failing_tests,escalate_on_failure,43,completed,True,2,2,4,4,0.000184,3294,14.437807,4,2,2,0,0,1,0,0,True,visible_tests_pass,
d13a8de7953d482ba427174bd6ccc12c,search-search-release,search,test,long_horizon,strong_only,43,completed,True,2,2,5,5,0.00024,2415,29.891321,3,1,1,0,0,0,0,0,False,visible_tests_pass,
7d6f8603fb1244278b96f7e980ba600c,search-search-release,search,test,long_horizon,static_router,43,completed,True,2,2,5,5,0.000156,2131,14.933637,3,1,1,0,0,0,0,0,False,visible_tests_pass,
6b04b15b120b47d0b45bac7af33bf787,search-search-release,search,test,long_horizon,adaptive,43,completed,True,2,2,5,5,0.000223,2316,42.985224,3,1,1,0,0,0,1,0,False,visible_tests_pass,
864980e6f0394aadb5ca7549e44e4ba6,search-search-release,search,test,long_horizon,escalate_on_failure,43,completed,True,2,2,5,5,0.000135,1972,7.368965,3,1,1,0,0,0,0,0,False,visible_tests_pass,
a32113dd162a499a9ca46f23b7448f6f,search-search-release,search,test,long_horizon,cheap_only,43,completed,True,2,2,5,5,0.000135,1972,6.783607,3,1,1,0,0,0,0,0,False,visible_tests_pass,
1913bd3917cc4d4ea3517238425e422f,workflows-canonical-order,workflows,validation,refactor,cheap_only,43,completed,True,2,2,4,4,0.000127,1858,10.12556,3,1,1,0,0,0,0,0,False,visible_tests_pass,
96e8db11a0d746359ae1affc6d6cbd23,workflows-canonical-order,workflows,validation,refactor,adaptive,43,completed,True,2,2,4,4,8.3e-05,1439,10.474473,3,1,1,0,0,0,1,0,False,visible_tests_pass,
6c7b079b4f5442d09f897ae5e4917366,workflows-canonical-order,workflows,validation,refactor,static_router,43,completed,True,2,2,4,4,0.000138,1943,7.06423,3,1,1,0,0,0,0,0,False,visible_tests_pass,
cbe88d96a2774a0394d10b807f954181,workflows-canonical-order,workflows,validation,refactor,strong_only,43,completed,True,2,2,4,4,8.7e-05,1464,9.499911,3,1,1,0,0,0,0,0,False,visible_tests_pass,
ec7e754cc4da458380f8b923175def41,workflows-canonical-order,workflows,validation,refactor,escalate_on_failure,43,completed,True,2,2,4,4,8.1e-05,1505,4.461326,3,1,1,0,0,0,0,0,False,visible_tests_pass,
7c855787504044f498b19d29ead4d740,workflows-coordinator-recovery,workflows,validation,long_horizon,static_router,43,completed,True,2,2,5,5,0.000722,8195,49.151246,5,3,3,0,0,1,0,0,True,visible_tests_pass,
8ce58bcaffb54a7cac3b70c4b18c8082,workflows-coordinator-recovery,workflows,validation,long_horizon,cheap_only,43,completed,True,2,2,5,5,0.000126,1868,17.202125,3,1,1,0,0,0,0,0,False,visible_tests_pass,
867c6908013e4e7da1fece939acaa96b,workflows-coordinator-recovery,workflows,validation,long_horizon,adaptive,43,completed,True,2,2,5,5,0.000656,7480,77.002043,5,3,3,0,0,0,2,1,True,visible_tests_pass,
b67d63d82fea404d8d161f63b11a68ab,workflows-coordinator-recovery,workflows,validation,long_horizon,strong_only,43,failed,False,1,2,,5,0.002601,,128.242368,5,5,5,0,,0,0,0,False,provider_error,
d995d6e95d134c1d80f118249d9461de,workflows-coordinator-recovery,workflows,validation,long_horizon,escalate_on_failure,43,completed,True,2,2,5,5,0.000125,1866,9.089023,3,1,1,0,0,0,0,0,False,visible_tests_pass,
0a0050a609874b3d8f8f55a72c71d77a,workflows-cycle-validation,workflows,validation,bug_fix,escalate_on_failure,43,completed,True,2,2,4,4,9.5e-05,1603,5.044231,3,1,1,0,0,0,0,0,False,visible_tests_pass,
2a535344c38e4ae2959b011d1fb6fe54,workflows-cycle-validation,workflows,validation,bug_fix,adaptive,43,completed,True,2,2,4,4,0.000141,1773,16.600483,3,1,1,0,0,0,1,0,False,visible_tests_pass,
2a1e5ed9d8e84daa8b5f1f84d4d6076e,workflows-cycle-validation,workflows,validation,bug_fix,static_router,43,completed,True,2,2,4,4,0.000137,1931,24.368095,3,1,1,0,0,0,0,0,False,visible_tests_pass,
b88eed71cf514ea88eddb65da6b0b874,workflows-cycle-validation,workflows,validation,bug_fix,strong_only,43,completed,True,2,2,4,4,9e-05,1472,8.674881,3,1,1,0,0,0,0,0,False,visible_tests_pass,
6a31a501c5174e188e2ada3ea213ba21,workflows-cycle-validation,workflows,validation,bug_fix,cheap_only,43,completed,True,2,2,4,4,0.000137,1929,9.955601,3,1,1,0,0,0,0,0,False,visible_tests_pass,
87f7f551193147c3a96d9d10f12ababd,workflows-failure-propagation,workflows,validation,failing_tests,adaptive,43,completed,True,2,2,4,4,0.00012,1698,12.489216,3,1,1,0,0,0,1,0,False,visible_tests_pass,
86080fe0e005498ca46e2ee03300bf83,workflows-failure-propagation,workflows,validation,failing_tests,strong_only,43,completed,True,2,2,4,4,0.000158,1921,16.255661,3,1,1,0,0,0,0,0,False,visible_tests_pass,
ae4f2bbd74a745efac1ef406606fc050,workflows-failure-propagation,workflows,validation,failing_tests,static_router,43,completed,True,2,2,4,4,9.9e-05,1686,4.905643,3,1,1,0,0,0,0,0,False,visible_tests_pass,
69947407bf084eefba910157f8318ed7,workflows-failure-propagation,workflows,validation,failing_tests,escalate_on_failure,43,completed,True,2,2,4,4,9.9e-05,1686,5.369393,3,1,1,0,0,0,0,0,False,visible_tests_pass,
91111f66ff9a4d99a540042bf91c61f7,workflows-failure-propagation,workflows,validation,failing_tests,cheap_only,43,completed,True,2,2,4,4,9.7e-05,1666,5.035681,3,1,1,0,0,0,0,0,False,visible_tests_pass,
9f7ed3c4a3c1420ea38439fdd5dd6bd7,workflows-readiness-gates,workflows,validation,feature,static_router,43,completed,True,2,2,4,4,0.000267,3906,14.691375,4,2,2,0,0,0,0,0,True,visible_tests_pass,
113e6a47e29e40af8bb015abf122cd3c,workflows-readiness-gates,workflows,validation,feature,strong_only,43,failed,False,0,2,,4,0.001345,,0.80697,1,1,1,0,,0,0,0,False,provider_error,
76e33296bc2e45efbdbb4fdfbd513905,workflows-readiness-gates,workflows,validation,feature,adaptive,43,failed,False,0,2,,4,0.001345,,0.742931,1,1,1,0,,0,1,0,False,provider_error,
0d7f060f2ead49fdbd496bb92495d5c3,workflows-readiness-gates,workflows,validation,feature,escalate_on_failure,43,completed,True,2,2,4,4,0.000122,1855,10.460409,3,1,1,0,0,0,0,0,False,visible_tests_pass,
9781f434be75451cac2273655014aed4,workflows-readiness-gates,workflows,validation,feature,cheap_only,43,completed,True,2,2,4,4,0.000341,4461,17.860077,4,2,2,0,0,0,0,0,True,visible_tests_pass,
